Power_On_Hours,Wear_Leveling_Count,Temperature,Reallocated_Sector_Ct,Media_Errors,Host_Writes,Write_Amplification,Bad_Block_Count,days_to_failure,health_status
20158,39,35.18954425353227,0,11,197202,1.9680487299880771,8,2293,Healthy
21767,41,35.00367252530265,0,0,198477,2.231375070032971,0,2180,Healthy
22484,49,36.8223633142281,0,3,241261,2.192052039846164,9,1959,Healthy
39789,83,33.35025144004304,37,2,404417,3.043393546548029,15,749,Degrading
37425,71,37.57588262732074,13,11,351272,3.0458723255417905,12,1100,Degrading
11688,24,38.227127475166114,5,0,129836,1.930988166851549,2,2717,Healthy
20876,39,35.98923502767576,0,3,219922,2.2234530735197913,1,2120,Healthy
24560,50,37.38439329524874,17,10,239974,2.436131450412945,1,1789,Healthy
9601,19,29.366446271331544,1,7,107761,2.05409049504543,0,2982,Healthy
24245,47,26.17375669144674,5,0,239404,2.6524123379477356,0,1894,Healthy
15608,31,30.26522777554767,9,0,137988,1.7781617182376206,0,2539,Healthy
15203,31,31.65465635943149,7,0,154738,2.0732780550563157,1,2491,Healthy
35761,73,41.234450049216626,24,7,384879,3.338142153538197,0,906,Degrading
2238,3,29.849150544248857,0,2,7372,1.3067711282604337,0,3549,Healthy
32157,66,46.723295324568525,25,4,340855,2.8861632374751003,6,1267,Degrading
43944,90,38.06431184303879,66,13,440772,3.2680644499688536,23,326,Critical
21932,45,31.069373534918657,0,0,233535,2.6533878881004767,2,1974,Healthy
40249,79,32.0425274515448,22,8,402440,3.079878687691085,15,704,Degrading
43475,88,41.02135614697694,33,7,432938,3.342771421384162,14,464,Critical
39225,76,34.73731215437603,21,5,383036,3.0972779156309462,10,891,Degrading
25342,52,35.88790103649605,1,4,281581,2.2752416913878606,8,1700,Healthy
8370,20,37.67581028964106,7,1,94101,1.6206417825863404,0,2900,Healthy
43938,89,42.405106645598124,48,2,443132,3.584252541342352,23,417,Critical
20816,37,33.517465501726306,0,0,193411,2.1996348020968584,0,2189,Healthy
8960,19,40.7758488977569,0,0,104343,1.7628764137779704,2,2967,Healthy
31633,63,29.859335121696663,31,0,308532,2.9441052019427274,0,1301,Degrading
6843,14,26.799155050227405,0,0,58617,1.4678346553523873,0,3256,Healthy
48107,98,40.607343375538775,107,22,482468,3.5293824804252734,45,28,Critical
41494,87,35.89691990893146,19,1,408194,3.226174128287071,22,527,Degrading
13817,23,30.979565461036994,0,0,118966,1.687877770034978,3,2766,Healthy
17268,34,30.839595278688385,11,2,171242,2.1690895271898865,5,2341,Healthy
37012,72,26.48568311547045,13,0,342068,3.4475032071704366,5,920,Degrading
37719,68,41.6007110971175,23,7,372855,2.806361022549064,4,903,Degrading
45541,93,34.60123609755452,48,11,459379,3.585400621988621,22,373,Critical
24772,51,33.52835325974233,0,0,267232,2.510129685740522,0,1886,Healthy
9800,24,28.138208830735252,1,0,119978,1.9153529819506812,0,2798,Healthy
287,0,31.964989956974993,23,0,13345,1.389528330351252,5,3582,Healthy
46936,90,29.69657210901061,62,15,454599,3.2019286210821356,31,252,Critical
25459,51,38.12234717349919,0,0,244122,2.411418174896031,3,1785,Healthy
34080,70,40.2557811024453,22,1,354582,3.1544994847711716,4,1102,Degrading
13563,28,33.36474075309889,0,0,137523,2.093801067853592,3,2651,Healthy
12967,25,34.600190912946225,8,0,144445,2.139616924751716,0,2669,Healthy
32998,63,34.276335086484245,10,0,317620,2.608185948082988,7,1226,Degrading
1641,3,29.317339944504326,0,0,22447,1.3136843902682647,0,3463,Healthy
26049,51,30.481092300740272,3,0,259027,2.2917177794187364,2,1692,Healthy
37814,78,37.31020539689944,29,0,361123,2.7741965305460328,21,852,Degrading
2899,8,33.514466207341194,2,3,36466,1.3626974700310466,0,3462,Healthy
6464,9,33.21646698616174,0,0,63372,1.51380990876849,3,3273,Healthy
11060,19,35.778579768386074,0,0,99443,1.8570354151132913,2,2832,Healthy
47311,97,42.58941650821674,77,8,471981,3.39360354993321,36,161,Critical
11877,23,34.15689056661691,8,6,121049,1.6610789885189825,0,2793,Healthy
13303,25,25.270887274016367,4,0,134138,2.386451223788952,2,2720,Healthy
5693,13,34.66859722191817,9,6,73503,1.8324388473078044,0,3091,Healthy
34495,70,43.07307954735952,12,9,343481,3.0923052210228725,20,1228,Degrading
46407,89,37.51317998016725,57,8,473741,3.575035162340304,27,317,Critical
223,6,27.201899038668678,6,0,4034,1.252520881869372,13,3572,Healthy
45727,93,36.02395902173304,72,18,438605,3.367165341705828,29,269,Critical
34415,65,45.619195735881625,9,0,315911,2.817567547879722,6,1257,Degrading
20539,39,38.704041350099914,0,9,208480,2.6507148631517037,4,2179,Healthy
9105,19,19.67267507183152,11,4,91539,1.7417208095600214,0,2918,Healthy
18802,40,39.09964033622046,1,5,208682,2.133219816288491,6,2190,Healthy
9413,16,32.36236812216344,0,2,82261,1.689514940366181,6,2948,Healthy
25008,46,35.63382433177718,0,5,248238,2.6699064353708835,3,1855,Healthy
19162,37,40.73351542382459,6,0,200983,2.261418148806591,4,2246,Healthy
37978,70,41.01435096923931,30,7,373130,3.21046875067048,0,945,Degrading
6203,12,36.971883971774744,0,4,74262,1.206249977576421,0,3086,Healthy
37698,78,37.652930297296955,19,1,404370,3.0393683988177282,3,788,Degrading
13509,28,34.05766066243025,1,0,125219,1.9578873325896753,1,2725,Healthy
26595,52,34.03764757472886,3,0,259209,2.817033510509766,4,1830,Healthy
5727,10,30.79401842961837,0,3,40991,1.5975986021401098,0,3217,Healthy
31989,64,35.12330263921249,1,0,310593,2.3948495359375097,4,1274,Degrading
14342,27,33.314443752625074,0,9,139778,1.8556405487044665,0,2673,Healthy
12927,30,16.811580700105598,0,0,135112,1.757409959162546,4,2551,Healthy
17296,34,36.261675322215936,1,0,159631,2.2540882840867136,0,2357,Healthy
16621,32,32.732029233191035,0,0,187115,1.9442867020187353,0,2404,Healthy
25469,53,32.55440222057757,10,6,269786,2.201195365542743,0,1828,Healthy
44003,90,27.39392962410116,40,12,437711,3.3198557856821473,28,463,Critical
14328,27,30.85771535075167,0,0,140589,2.2059316524317762,0,2686,Healthy
0,0,34.034621954052916,0,0,0,1.204543109009411,3,3632,Healthy
30626,66,39.13305509791591,13,2,330867,2.9594432923428786,2,1384,Degrading
17620,37,37.05933785052761,8,0,178407,2.1732744739381404,9,2393,Healthy
49555,97,49.13815215846958,77,20,478512,3.1912211802272945,26,172,Critical
34454,70,27.480822303722228,13,4,344373,3.329065237710924,4,1145,Degrading
10021,20,27.881379096226645,0,7,93390,1.7222914274011478,0,2964,Healthy
10699,18,22.855245347886715,0,1,81284,1.7062662210851034,6,2993,Healthy
525,4,31.504343956216083,0,0,25838,1.131285245230162,0,3533,Healthy
6712,14,30.92793297708252,0,0,76725,1.948130288528853,0,3065,Healthy
26746,55,32.75050699332476,20,3,261383,2.2276515560218164,0,1680,Healthy
19103,37,39.172411795840496,4,0,190065,2.2148669273388455,0,2284,Healthy
16095,34,38.19261021768132,19,0,174138,2.126828625560706,2,2441,Healthy
44783,89,41.516576698425176,43,7,449665,3.3514171391672214,21,325,Critical
31824,63,39.94982131636283,2,3,324160,2.69164969624324,10,1409,Degrading
11634,22,30.951196759664047,3,0,143724,1.5016263148869005,0,2830,Healthy
43855,88,42.25320287070952,45,7,449949,3.3962966103923944,19,478,Critical
15901,26,35.247573910903334,0,1,149966,1.9475766178759322,0,2586,Healthy
17732,34,39.47360407000171,0,4,159150,2.039593503646009,0,2316,Healthy
17422,35,24.92100663955314,17,4,188156,2.2580679436231668,10,2440,Healthy
17245,31,34.980844500170384,3,0,177486,2.176198111333876,0,2296,Healthy
3757,3,30.83383705096802,0,0,46251,1.3318657586994846,5,3302,Healthy
29063,59,36.11767507525723,0,0,302167,2.6519262267921184,0,1473,Healthy
33129,69,30.60227065531096,6,10,348683,2.924980599647713,2,1182,Degrading
27854,53,45.34685135955391,1,4,279652,2.489304753860731,0,1581,Healthy
22808,48,31.758740323654486,7,0,227648,2.1952188585022796,0,1972,Healthy
48813,99,32.33578355040424,96,11,484670,3.3770529470066584,35,61,Critical
28192,59,33.21598692342025,5,0,284045,2.8553971763808628,0,1557,Healthy
25647,48,37.30502233214381,1,9,257313,2.7328407445837377,4,1770,Healthy
41353,85,44.76213275666265,26,3,411710,3.2110873990649718,19,637,Degrading
43589,89,44.443716084175996,53,7,431923,3.521773468486862,17,395,Critical
45519,90,37.07599459558191,65,4,436808,3.289601005239821,28,331,Critical
47936,94,40.27380835490466,76,12,468185,3.6652685494353108,24,180,Critical
18643,33,23.959890289259192,0,0,161690,1.872847378462071,8,2455,Healthy
30667,63,47.96423714617836,0,4,317837,2.887356060786228,8,1435,Healthy
30886,62,33.92853118827966,26,0,303176,2.723051612256527,1,1377,Degrading
3598,2,33.109788664158984,2,0,40226,1.1694455938358552,6,3463,Healthy
3300,2,31.343499025907985,1,3,47171,1.0989644542404844,2,3431,Healthy
21790,37,30.455725443306417,0,3,186008,2.3401246361007355,0,2247,Healthy
25607,45,31.41464822609607,18,9,252577,2.179963750659455,0,1782,Healthy
27131,57,29.497746278688105,15,11,266662,2.532704999222571,0,1709,Healthy
20670,41,33.7561823539692,16,0,198960,2.0682260524266134,2,2062,Healthy
1769,4,34.79587589433327,0,2,12877,0.9155704343899296,2,3574,Healthy
27483,52,35.70699045155064,17,0,262554,2.466839527594817,4,1651,Healthy
19096,38,31.645532196664675,5,3,197506,2.092169047458535,0,2320,Healthy
2653,9,25.270456642800557,0,0,22495,1.6533228064660033,0,3393,Healthy
5098,9,32.58458416751778,0,1,53965,1.6017709463381418,3,3237,Healthy
6803,17,32.946727378138185,2,5,58305,1.9752855508549165,0,3162,Healthy
744,9,25.69856560863291,5,1,29523,1.264226850595769,0,3479,Healthy
16845,37,34.475370428230626,0,0,201307,2.168672423916283,0,2289,Healthy
3595,7,39.721319676837396,0,0,23202,1.624424826642914,9,3430,Healthy
7844,17,36.97494577615011,0,0,77206,1.3855444567822857,2,3071,Healthy
26620,56,33.76011405022197,6,0,283072,2.057821630766208,0,1697,Healthy
12323,30,34.01871796950026,0,0,141094,2.1066235128929303,3,2649,Healthy
27415,53,40.03533117301332,22,5,254300,2.7475946600790357,0,1723,Healthy
37402,71,42.759134850776185,30,0,369496,3.237489121430216,5,1016,Degrading
21696,46,35.17580125286589,0,5,216798,2.4077452383949045,0,1982,Healthy
8127,22,37.6641819994631,0,2,101886,2.081481598559539,0,2996,Healthy
16079,31,29.45915936157057,0,0,146389,1.7387858109816352,5,2527,Healthy
32571,68,29.924043902868213,12,8,335134,2.8422700404796113,16,1144,Degrading
47976,100,31.98685022280963,89,17,499792,3.754528870082766,42,97,Critical
37922,73,36.75440454308478,26,0,343935,2.9297740354303947,6,970,Degrading
26672,55,38.67331329657547,0,0,278531,2.5792429816655265,4,1686,Healthy
36931,76,40.66559961215875,4,10,375202,2.937402567643095,8,881,Degrading
13654,25,33.87057971634308,6,1,118080,1.9371457405744978,4,2736,Healthy
39322,80,39.03328049890687,13,9,400652,2.8193356351430032,10,737,Degrading
8093,18,37.181750107503646,0,5,94660,2.1325011362505486,8,3051,Healthy
12777,23,38.43175782782338,1,0,128687,2.0131706120240915,1,2729,Healthy
48456,99,35.860441682193525,93,11,491209,3.2733074194103784,38,57,Critical
20416,40,37.00936075793631,0,3,189366,2.1018693136341797,0,2143,Healthy
12976,30,33.66994465562724,2,0,147498,1.7190287289928057,0,2554,Healthy
34253,64,32.58585276940587,4,0,348218,2.7805218945512427,8,1159,Degrading
24545,48,34.638132842491935,2,7,257560,2.5514494190092387,0,1825,Healthy
0,0,30.03572123734756,0,0,2346,1.539930768004513,5,3592,Healthy
20264,39,34.54751261383345,9,0,225673,2.1665804834230697,3,2104,Healthy
28104,58,28.320192915267526,10,5,282766,2.3494595079359324,4,1610,Healthy
2829,2,29.66732229391153,0,0,30510,1.3570306915582924,4,3500,Healthy
21452,37,37.21248556032685,19,0,192118,2.1690295652599594,0,2147,Healthy
38598,75,31.2264438846502,7,0,389684,2.748909139176796,16,879,Degrading
24596,45,33.855076556966665,9,2,237914,2.5891055163792474,0,1886,Healthy
43850,86,38.01260648417652,34,5,432089,3.556675135985144,20,523,Critical
32936,62,40.07425956227848,11,0,334885,2.6114843358448216,1,1275,Degrading
1340,8,30.062856947180787,5,0,23086,1.3259689790293405,3,3457,Healthy
5523,7,35.943028236239364,0,6,44256,1.2746815757888261,0,3252,Healthy
39430,83,40.99438071189443,43,1,414605,3.076653557067898,0,720,Degrading
47267,89,39.04296219115675,56,8,462158,3.4224663252221017,25,295,Critical
49976,100,46.763580838105014,106,17,502330,4.040974019636612,45,17,Critical
9074,15,29.618250604389978,16,0,75973,1.568646688963129,0,3068,Healthy
23772,43,32.16015131811623,12,0,205874,2.371385054780922,5,1989,Healthy
8735,14,31.33844712552054,1,1,64195,1.6077947486147222,2,3053,Healthy
31181,60,40.44837645469804,5,0,297650,2.2613592061655234,2,1416,Degrading
41738,82,33.74591680215214,46,11,402188,3.3560640994431563,13,648,Degrading
40406,84,32.34792889325275,36,1,417892,3.2187353049604965,12,603,Degrading
36402,71,45.77591977390332,14,7,345191,2.934837760879597,6,1146,Degrading
2546,6,23.07453488987771,7,3,38937,1.151205490714646,0,3502,Healthy
15911,29,28.092341855448176,0,0,153417,1.9040352881972402,0,2521,Healthy
25947,52,40.323677970604194,9,3,244019,2.1865761839154123,5,1797,Healthy
42993,90,46.86391814177975,48,7,453181,3.6477326359901268,16,423,Critical
22992,41,34.57342579252237,3,0,216656,2.1130212702900226,4,2145,Healthy
44755,89,43.05641459250141,48,2,453240,3.5161279682268862,33,352,Critical
22977,48,35.77227525520118,23,0,266360,2.5631288471635933,3,1895,Healthy
45638,86,33.364824764156786,35,12,438533,3.1770874567903666,19,505,Critical
40223,79,35.23759174057862,33,7,389351,3.450231466000372,13,764,Degrading
41599,82,30.87568824149213,14,3,413574,3.140418894170644,16,644,Degrading
4362,11,35.546826656754405,1,0,63877,1.1142166427442213,0,3192,Healthy
42557,82,47.29587408571821,30,8,419167,3.4201622972901773,16,524,Critical
25925,51,42.56634502102857,0,0,253426,2.4664955353591433,5,1835,Healthy
11981,28,36.741373653761855,0,2,146120,1.75522441676475,6,2674,Healthy
12109,24,38.68125391517658,6,9,132186,1.9201552727745026,0,2704,Healthy
43935,82,39.801361162159225,31,13,430091,3.268352408741174,13,476,Critical
46251,97,37.01198998844876,67,20,467314,3.4722865068685436,32,206,Critical
6399,7,32.02008558570317,0,0,54084,1.5569442471722619,0,3295,Healthy
5104,6,30.651693688637117,7,6,40353,1.457271188773872,6,3330,Healthy
35332,72,34.733301051262565,0,0,358231,3.2879983222330282,2,1022,Degrading
49585,97,53.68154214036123,112,19,507851,3.5359109475157053,39,66,Critical
10998,20,31.069009628559062,0,1,131087,1.678362860936297,6,2784,Healthy
35612,66,33.59863651857845,8,2,317525,2.7589140506577934,2,1210,Degrading
49530,97,38.94431081651592,85,12,473869,3.5265668974071818,30,85,Critical
14520,29,37.57189141762196,11,1,156527,1.8378986939060231,0,2527,Healthy
3846,12,37.302039883142555,0,0,54544,1.4651212186071834,0,3253,Healthy
33132,67,43.49564419310833,15,3,347055,3.04939523421125,7,1147,Degrading
44066,88,39.96989738864768,46,2,407701,3.0840049581661138,14,682,Degrading
37910,69,35.15901673455898,22,0,383313,2.6894921920266426,11,1035,Degrading
51098,98,42.660516195739,102,29,486838,3.814481090026965,42,0,Critical
27858,56,41.07472194860779,9,0,267334,2.708953819971039,11,1615,Healthy
34562,68,38.743187428590424,23,9,345735,3.0312058187886093,6,1238,Degrading
0,3,32.68149735950301,0,0,11940,1.6841101943887624,2,3447,Healthy
47831,96,45.38854389982041,91,11,482304,3.9098199650087992,34,135,Critical
9063,21,28.78213073943347,14,0,69018,1.5538569439174033,1,2932,Healthy
12261,22,26.625528593511298,0,1,119485,1.7900712818762206,6,2770,Healthy
22516,42,25.23814644115791,6,0,217991,2.2645732143952433,0,2172,Healthy
19166,37,34.766920053761744,0,12,186872,1.9546549479299409,0,2302,Healthy
9268,18,28.91690006040867,0,0,102237,1.6719170271601214,0,2959,Healthy
36590,70,37.77014446022688,5,6,361398,2.6019089583984125,2,1054,Degrading
21384,38,38.42888942131378,10,2,194594,2.654255438978898,1,2216,Healthy
50379,100,32.34723136664228,106,15,504236,3.632349912357968,47,0,Critical
23609,45,40.158330256019546,11,8,226127,2.2036918518130633,0,1941,Healthy
35028,71,35.82437797630454,3,3,361368,3.160217797399125,20,1067,Degrading
24013,47,36.87688556729697,10,2,261720,2.3271813779716335,5,1836,Healthy
19329,41,30.68747238387135,0,0,196283,1.9967949138490617,0,2182,Healthy
21569,42,36.28006744855611,0,0,209118,2.48294405056154,7,2060,Healthy
12297,25,30.15604016626588,0,6,128790,1.6004822148168736,0,2667,Healthy
19002,42,35.42123417276537,19,0,184030,2.3970247647004017,0,2163,Healthy
3067,8,27.10154481060694,9,0,38459,1.3622335170078812,0,3436,Healthy
26383,47,24.38549037701232,0,0,274590,2.484194641449629,2,1736,Healthy
34015,61,35.11529676143887,28,7,325972,2.8783439051088555,9,1261,Degrading
45390,89,32.397643022552494,58,17,460299,3.212719034188828,17,261,Critical
4589,9,35.23046888589096,10,3,62674,1.3597252192546945,0,3240,Healthy
8956,16,35.714543598735126,9,2,88842,1.5138238280847185,1,2989,Healthy
28607,54,33.02778678539771,11,0,272935,2.6047445836103065,2,1682,Healthy
36600,73,33.05934678759391,10,8,363108,2.7400208542671094,12,1038,Degrading
21427,44,26.614805304040328,0,0,236512,2.4567076242954564,6,2022,Healthy
28300,59,44.56530874121498,13,2,295826,2.1379857575369154,0,1509,Healthy
23115,48,25.302514281054016,15,5,232583,2.365544204249146,3,1950,Healthy
5874,4,26.407491881730365,6,0,55295,1.052592790930987,0,3356,Healthy
9190,15,28.237556700331695,0,1,77875,1.5924792807827803,0,3109,Healthy
37886,74,33.51319009681944,20,0,376811,3.0326290035571772,13,892,Degrading
38940,75,39.03632617739972,37,4,381182,3.1279887347046897,8,915,Degrading
33904,70,35.78443945751215,31,2,338531,2.9840181457277373,8,1120,Degrading
3354,4,34.733619440607626,1,5,13141,1.2149935795196405,0,3463,Healthy
39736,79,33.57837632375684,22,6,406016,3.041002646563127,9,729,Degrading
47081,92,39.22075333549324,76,5,459490,3.421648612421561,31,282,Critical
14425,24,30.80951512182642,9,0,118121,1.6740734677941824,0,2755,Healthy
44816,83,40.34763081311791,50,9,440482,3.4040692056650577,23,455,Critical
44078,91,38.56033385296552,65,8,450270,3.432852895971157,23,378,Critical
21492,36,29.54728964525266,0,0,195181,2.392670600722709,3,2216,Healthy
30018,52,38.59949087108001,15,0,269947,2.6823490456894103,11,1560,Healthy
13196,29,32.09541663737341,0,0,155788,2.099618079693938,6,2578,Healthy
44178,91,48.63698514678481,52,8,444556,3.5017460184177795,22,404,Critical
13243,23,30.19579723122649,0,0,146854,1.4692448937080484,1,2739,Healthy
23003,48,27.97288457548118,2,0,241271,2.235370343307787,0,1875,Healthy
36692,78,36.86701562685299,22,4,375384,2.9886335657764094,0,947,Degrading
45243,93,37.827222597703624,51,7,454013,3.3106416744647706,17,339,Critical
13249,26,31.07830539440535,0,4,152061,1.8590174409011464,3,2627,Healthy
7517,13,35.341338733734645,7,5,84504,1.798055712300809,2,3148,Healthy
32465,68,34.494033540850886,0,9,336056,2.5974569506288545,2,1242,Degrading
39326,77,42.23725406054347,30,0,368892,3.5772544600256273,5,890,Degrading
22099,43,37.43945777422414,0,4,221292,2.5365915596483197,0,2087,Healthy
11514,21,42.54912975842683,3,1,126649,1.6907543565290553,6,2747,Healthy
9256,15,28.05452306029871,0,9,66292,1.6146545166869382,0,2918,Healthy
45566,89,37.21823161461562,55,12,453957,3.4899783242390865,19,253,Critical
41636,82,38.763389786865424,20,3,409588,3.0193313224589917,9,631,Degrading
28130,56,39.63484751709868,0,0,280773,2.977602102689785,6,1615,Healthy
13583,26,35.27284409488721,3,0,131139,1.6637105223504876,0,2624,Healthy
13867,29,35.28157476915267,0,0,127267,1.9477620788611223,2,2669,Healthy
27055,51,36.69615885539919,0,0,259327,2.53060640381942,5,1692,Healthy
17014,32,31.56837113972652,0,2,166224,1.8370962778659923,3,2503,Healthy
14264,27,36.52843458172717,0,0,136037,1.463282258499624,13,2647,Healthy
31746,66,32.9278196333123,6,3,341531,2.9671305752423898,9,1255,Degrading
18149,40,34.052231520575205,0,0,188220,1.9855444649529703,0,2238,Healthy
12053,21,36.40411477140067,0,1,110069,1.896327186884014,0,2779,Healthy
40606,77,36.788045428312444,33,6,395220,3.3253980725763106,8,652,Degrading
36315,70,36.391600365330206,26,0,361607,2.766726556028063,6,1047,Degrading
22513,42,24.543177222642115,0,3,205589,2.495007915245171,0,2050,Healthy
22580,43,29.912206607481437,8,0,238968,2.4363991050522498,0,1935,Healthy
16549,35,25.99114214819048,0,1,163475,1.9256353150107355,0,2422,Healthy
21848,39,34.35580470917074,0,0,198179,2.024520114843768,0,2176,Healthy
24566,47,29.511382701518762,0,0,251400,2.8736474301380346,3,1809,Healthy
6355,12,32.8387977760089,0,0,55977,1.343065492164858,0,3173,Healthy
21368,39,37.31489121575762,0,0,214012,2.34803322305747,3,2093,Healthy
23237,42,39.19227599996953,0,0,212686,2.264347241603023,0,1995,Healthy
12825,23,30.619665386853825,9,0,118113,1.8560427374084394,5,2729,Healthy
7013,16,25.806788124733263,18,0,50546,1.662033284573287,0,3117,Healthy
2016,3,21.742129703635385,0,0,14454,1.5467905045538906,0,3537,Healthy
44042,89,38.03373999571473,42,5,413963,3.444340003498854,15,421,Critical
6558,9,31.516812940255235,0,4,57478,1.8295860907509376,3,3183,Healthy
49285,95,35.37462054247099,92,20,486440,3.5872024762356887,42,0,Critical
39594,79,44.67621876706262,19,0,395510,3.272839594420669,8,785,Degrading
40095,83,35.423758220381565,19,5,412108,3.214948801029884,13,756,Degrading
19955,39,40.22283375942126,19,0,172313,2.093830763388865,5,2271,Healthy
38835,78,35.41060877585446,30,2,392758,3.1236697198916223,0,814,Degrading
17783,37,31.81305056635314,21,0,179268,1.7387264392805624,8,2323,Healthy
18021,40,34.0325782593503,0,5,201179,2.245372592400049,5,2164,Healthy
19507,40,19.91662212009049,0,0,191938,2.430389644829055,5,2237,Healthy
37703,74,31.193602554192733,21,13,391179,3.2118119144191932,5,858,Degrading
31619,58,36.02452851875085,8,0,296780,2.5458118125691107,0,1405,Degrading
31136,56,31.57883866764828,0,1,299426,2.6200716308735243,5,1436,Degrading
16891,32,29.990032656063097,0,5,178728,1.7902693574635455,0,2346,Healthy
28190,59,30.155178238120197,11,15,318768,2.8709329456294017,0,1452,Degrading
3196,7,34.68232455796154,10,0,35848,1.3495723604872814,3,3426,Healthy
40116,84,36.71005543482416,43,4,410226,3.285617135287838,21,696,Degrading
13169,24,32.52246530759687,0,1,139935,1.6287161485049901,8,2643,Healthy
20977,40,36.0996299062565,1,0,228879,2.2015041354362714,0,2095,Healthy
21836,43,35.743105353671126,0,2,205933,2.448499259737923,3,1970,Healthy
41675,87,36.36307944609164,25,7,435111,3.341894605559339,10,540,Degrading
30579,56,40.288272416511774,19,6,279292,2.856901050647132,3,1505,Healthy
31641,65,40.39363470904,2,3,338403,2.6900243090331397,7,1300,Degrading
40137,80,35.32644411247284,16,9,408497,3.535649613739271,8,652,Degrading
42315,85,37.150534486187325,17,14,438282,3.3428985338885524,10,503,Critical
49059,98,50.5780938344417,106,24,485409,3.7546931610154632,46,15,Critical
30638,65,30.966568300943123,0,0,338604,3.087692789602264,4,1299,Degrading
26733,50,37.50681362602262,0,8,268724,2.1677181576210023,0,1725,Healthy
0,0,28.47471004762335,7,5,0,1.300745618264482,6,3669,Healthy
0,0,24.777640568638027,6,0,0,1.1025413261662638,0,3645,Healthy
45298,92,29.96695750201789,61,9,480130,3.2363442995975995,24,314,Critical
30208,60,38.554795051392794,10,4,328905,2.3229375193592126,0,1297,Degrading
30048,63,36.24097320234828,11,0,282472,2.7593846174026306,12,1488,Healthy
45655,92,37.82807918866315,44,14,453882,3.3905410779341043,18,369,Critical
41402,81,42.621477024966154,36,1,420294,3.296378625717896,19,691,Degrading
45939,91,34.991878708082076,80,11,453044,3.4589849209974486,29,416,Critical
37087,68,33.6015822919076,12,0,360323,2.7471438420295238,2,998,Degrading
19723,45,31.10011719553933,0,0,212403,2.3774031658371544,0,2099,Healthy
1054,4,38.34227641869447,0,0,38986,1.2717941360420584,3,3480,Healthy
13629,26,32.102005576994905,0,1,125805,2.0327027460410627,1,2698,Healthy
7465,15,30.208078851216662,15,0,79613,1.772711028316338,8,3078,Healthy
30435,62,42.44576805160893,0,11,310883,2.9019124499268956,0,1345,Degrading
19604,37,31.7332169080809,8,0,193343,2.129650855130604,5,2176,Healthy
42617,89,36.782447565569726,56,4,448846,3.6273178824079038,23,359,Critical
52132,99,43.25127670497072,126,22,491711,3.6419517205325644,37,0,Critical
24473,43,32.18535771063463,0,0,218360,2.577739099309218,0,1870,Healthy
42596,89,38.67741366129604,45,12,426245,3.254812119671478,18,460,Critical
25135,53,36.55198233939399,0,11,258036,2.77722174794716,0,1784,Healthy
2714,2,35.2574038738658,4,0,8659,1.2659606136314971,0,3592,Healthy
37362,75,29.69212993183848,32,0,378436,3.367596751717858,11,882,Degrading
0,3,29.323600944413208,0,0,0,1.3056700199271536,3,3571,Healthy
13840,30,26.89592738817447,10,0,144595,2.2207076463909017,0,2582,Healthy
29604,57,36.253749428562216,0,0,301472,2.896674283623882,1,1555,Healthy
16683,32,37.39865261942523,0,4,173606,1.7936031127831085,0,2479,Healthy
46010,88,37.635978911389344,61,10,476033,3.5612842030398086,20,252,Critical
47050,91,36.12219659910561,91,11,466312,3.444135784790991,21,228,Critical
19313,39,27.289536111925788,5,0,207323,2.073879545290867,2,2211,Healthy
20318,36,30.781338701629604,12,0,197782,2.0316538368814907,5,2293,Healthy
39454,82,47.20738133565965,35,5,410417,3.5645625797860943,8,683,Degrading
22859,45,34.04775209126999,5,0,207827,2.2790439730430836,7,2068,Healthy
31681,65,38.920282159568835,5,6,339320,2.9789835095556074,3,1290,Degrading
25878,52,36.605599043004524,13,6,248843,2.1361658290423216,0,1784,Healthy
10237,22,18.278039599963613,0,3,98607,1.8157069557572387,0,2883,Healthy
12706,26,32.327991367704406,0,0,129400,1.6245560123244907,0,2626,Healthy
12400,20,28.01023504783268,0,0,103868,1.5574678166706466,9,2869,Healthy
14871,32,36.664605220158364,0,0,150593,2.049729574559273,0,2520,Healthy
17342,34,26.821668462518268,0,0,157222,1.89451297689777,0,2376,Healthy
30364,59,35.171213192093646,16,0,303855,2.8518901599353343,4,1400,Degrading
27857,56,35.45540955051739,0,0,307174,2.4608038469660096,0,1468,Healthy
15392,34,35.57968865961868,0,0,159727,2.1453442156206726,6,2404,Healthy
42678,82,36.42968150106114,31,5,426537,3.3347145657045587,19,443,Critical
22282,43,27.72423337938657,0,0,233205,2.084810710770032,0,1984,Healthy
46633,89,40.81759201633478,61,18,470939,3.7785024544643027,22,310,Critical
46152,94,39.89767008005463,69,16,477627,3.3638533489875773,26,182,Critical
19246,35,38.057618786501386,0,0,209332,2.058172230845873,4,2300,Healthy
1492,4,34.49256481103466,0,0,5506,1.247857299150546,0,3606,Healthy
44964,87,39.77168836705017,55,16,455465,3.681539953324759,17,349,Critical
41192,84,43.63586700249954,14,4,397254,2.621078611627354,15,547,Degrading
15051,29,27.404546851490473,0,0,158421,2.1528574907723073,0,2654,Healthy
49182,97,37.49114391724296,88,20,483174,3.692376752012562,39,80,Critical
12277,21,25.332947511992096,0,2,119199,1.9969758688624906,0,2771,Healthy
43683,88,39.13662754420129,46,12,443293,3.4958196384434683,25,460,Critical
37014,72,30.165090036360375,23,3,362801,3.303070692979582,10,1057,Degrading
